time_s,acc_DOF1_mps2,acc_DOF2_mps2,acc_DOF3_mps2,acc_DOF4_mps2
2.325,-0.01072307,-0.01369996,-0.01239654,-0.01359821
2.33,-0.01331389,-0.0142398,-0.01596241,-0.01548743
2.335,-0.01583234,-0.01610431,-0.01748759,-0.02038678
2.34,-0.01843847,-0.01728432,-0.01787452,-0.01939032
2.345,-0.01998028,-0.02087548,-0.02023632,-0.02025298
2.35,-0.022453,-0.02129433,-0.02084045,-0.0227823
2.355,-0.02288825,-0.02250582,-0.0221469,-0.0228278
2.36,-0.02400326,-0.02398518,-0.02281456,-0.02208962
2.365,-0.02377505,-0.0249414,-0.02412252,-0.02149715
2.37,-0.02475461,-0.02290305,-0.02272447,-0.02185441
2.375,-0.02279784,-0.02052132,-0.0209275,-0.02019548
2.38,-0.02314421,-0.0203153,-0.01850262,-0.01752157
2.385,-0.01897134,-0.01861049,-0.01900719,-0.01605868
2.39,-0.01778184,-0.01634113,-0.01599178,-0.01370882
2.395,-0.01590807,-0.01357889,-0.01211842,-0.01047999
2.4,-0.01374301,-0.01357901,-0.01178427,-0.00865448
2.405,-0.01095981,-0.00987805,-0.00771874,-0.00755938
2.41,-0.01141297,-0.00698149,-0.00604107,-0.00501954
2.415,-0.00718409,-0.00585761,-0.00099011,-0.00033536
2.42,-0.00605866,-0.00452671,-0.00191225,0.00014206
2.425,-0.00644553,-0.00199149,-0.00037768,-0.00100659
2.43,-0.00452175,-0.00258961,0.00150149,0.00286829
2.435,-0.00155058,-0.00248551,0.00030782,0.0048151
2.44,-0.00309186,-0.00134988,0.00143895,0.00352658
2.445,-0.00150161,0.00120889,0.00072539,0.00428492
2.45,-0.00178421,0.00038894,0.00331427,0.00479579
2.455,-0.00223079,-0.00069429,0.00071057,0.00428236
2.46,-0.00152566,0.00140618,0.00216123,0.00689874
2.465,-0.00148873,8.011e-05,0.00293166,0.00353171
2.47,-0.00101469,-0.00136297,0.0032967,0.00455358
2.475,-0.00073257,0.0010857,0.00150969,0.00366845
2.48,0.00101155,0.0017655,0.00246256,0.00518613
2.485,0.00034941,0.00367798,0.00456415,0.00549767
2.49,8.338e-05,0.00405978,0.00385257,0.00465084
2.495,-2.863e-05,0.00204117,0.00417241,0.00681144
2.5,0.00279736,0.00472284,0.00532013,0.00745846
2.505,0.00483071,0.00515215,0.00741001,0.00571426
2.51,0.00247315,0.00412394,0.00373998,0.00787336
2.515,0.00517417,0.00490199,0.00715714,0.00746095
2.52,0.00375626,0.00618883,0.00621882,0.00991671
2.525,0.00268383,0.00658302,0.0072695,0.0105552
2.53,0.00561087,0.00442638,0.00557774,0.00828089
2.535,0.00450374,0.00648013,0.00817634,0.01007653
2.54,0.00374032,0.00496647,0.00847931,0.0090927
2.545,0.00509138,0.00620453,0.00810888,0.01095826
2.55,0.0037008,0.00573189,0.00900128,0.0110701
2.555,0.00534475,0.00589127,0.00651001,0.00985644
2.56,0.00467861,0.00966368,0.0111281,0.0100259
2.565,0.00698908,0.00788685,0.01037089,0.01015253
2.57,0.00737509,0.01009726,0.01049673,0.01282546
2.575,0.00673312,0.00914537,0.00982269,0.01227316
2.58,0.00918242,0.01149657,0.01062511,0.01226875
2.585,0.01350322,0.01393132,0.01117096,0.01383107
2.59,0.01374184,0.01335907,0.01334652,0.01536063
2.595,0.01484001,0.01606175,0.01577192,0.01832985
2.6,0.01568276,0.01668799,0.01793016,0.0180229
2.605,0.01701719,0.02008427,0.01735908,0.01849722
2.61,0.01973302,0.01951591,0.021177,0.01716139
2.615,0.02070263,0.02049815,0.02187997,0.02180762
2.62,0.02326403,0.02363002,0.01939541,0.02082274
2.625,0.02174947,0.02228035,0.02206679,0.02074593
2.63,0.02468798,0.02063441,0.02072958,0.01871022
2.635,0.02135996,0.02308815,0.02100979,0.02081551
2.64,0.0233749,0.02113238,0.01864286,0.01885453
2.645,0.02021822,0.01838713,0.01680114,0.016158
2.65,0.02047532,0.01775548,0.01712526,0.0139292
2.655,0.01673652,0.01821026,0.0153596,0.01154509
2.66,0.01402854,0.01142965,0.0113614,0.00840854
2.665,0.01287344,0.01077969,0.00870794,0.00703512
2.67,0.01022285,0.00712918,0.00481334,0.00372886
2.675,0.00640207,0.00605213,0.00371836,0.0004861
2.68,0.00441864,0.00122164,-0.0004939,-0.00348328
2.685,0.00319671,0.00048529,-0.00237751,-0.0030632
2.69,0.00157619,-0.00076781,-0.00263775,-0.00460976
2.695,-0.00153245,-0.00148594,-0.00635933,-0.00774838
2.7,6.77e-05,-0.0024998,-0.00484476,-0.00766848
2.705,-0.00019422,-0.00536326,-0.00639265,-0.00830549
2.71,8.522e-05,-0.00309508,-0.00528331,-0.00926232
2.715,0.00022547,-0.00367054,-0.00727474,-0.0060091
2.72,-0.00332165,-0.00482124,-0.00623351,-0.00896736
2.725,-0.00110802,-0.0033517,-0.00547931,-0.00558638
2.73,-0.00295533,-0.00188205,-0.00595435,-0.0054556
2.735,0.00088013,-0.0005853,-0.00487742,-0.00754198
2.74,-0.00048132,-0.00266205,-0.00609432,-0.00519651
2.745,-0.00164588,-0.00102306,-0.00315105,-0.0059135
2.75,-0.00076368,-0.00273286,-0.00453406,-0.00241735
2.755,-0.00199037,-0.00264492,-0.00323803,-0.0059842
2.76,-0.00211199,-0.00442178,-0.00338068,-0.00517087
2.765,-0.00159899,-0.00515753,-0.00458372,-0.00606002
2.77,-0.00311699,-0.00571297,-0.00579704,-0.00782432
2.775,-0.00349294,-0.00505031,-0.00682739,-0.00678141
2.78,-0.00447253,-0.00540593,-0.006868,-0.00741783
2.785,-0.0061998,-0.00710012,-0.00716249,-0.00903831
2.79,-0.00489677,-0.00678753,-0.00928574,-0.00903582
2.795,-0.00699579,-0.0072813,-0.00766904,-0.00947221
2.8,-0.00507714,-0.01040305,-0.01065692,-0.01137704
2.805,-0.0083056,-0.00899627,-0.01095921,-0.01044131
2.81,-0.00738134,-0.00938553,-0.01198969,-0.0113314
2.815,-0.00809928,-0.0098107,-0.01125778,-0.01072248
2.82,-0.00971062,-0.01086464,-0.01088554,-0.01177759
2.825,-0.00872016,-0.01112199,-0.01312398,-0.01370908
2.83,-0.01047997,-0.01043309,-0.01130523,-0.01446681
2.835,-0.01009064,-0.01178556,-0.01349647,-0.01069248
2.84,-0.01107086,-0.01145896,-0.01034214,-0.01377952
2.845,-0.01259265,-0.01151843,-0.01478923,-0.01354112
2.85,-0.01316316,-0.01289373,-0.01376789,-0.01505084
2.855,-0.01338684,-0.01399552,-0.01602213,-0.01544182
2.86,-0.01613607,-0.01705399,-0.01477925,-0.01575888
2.865,-0.01718865,-0.01804367,-0.01713856,-0.01465064
2.87,-0.01744586,-0.01969779,-0.01859978,-0.01616151
2.875,-0.01988134,-0.0196072,-0.01923143,-0.01868263
2.88,-0.02030064,-0.02022793,-0.01781052,-0.01779317
2.885,-0.02211627,-0.01968982,-0.01792928,-0.01858639
2.89,-0.02327728,-0.02107022,-0.0206272,-0.0160186
2.895,-0.02299364,-0.02074077,-0.01742883,-0.01623302
2.9,-0.02171592,-0.02059301,-0.0182961,-0.01638987
2.905,-0.01884746,-0.01891964,-0.01825005,-0.01379962
2.91,-0.01799923,-0.01751281,-0.01449704,-0.01297277
2.915,-0.01851561,-0.01548734,-0.01440193,-0.01153704
2.92,-0.01615739,-0.01285033,-0.01073696,-0.00980217
2.925,-0.01376181,-0.01069805,-0.00788318,-0.0057713
2.93,-0.01248032,-0.00675114,-0.0038531,-0.00149842
2.935,-0.00707466,-0.00464518,-0.00351725,-0.0001157
2.94,-0.00611838,-0.00252088,-0.00159959,0.0029668
2.945,-0.0028425,0.00064587,0.00253088,0.0044114
2.95,0.0006261,0.0009771,0.00433155,0.00653284
2.955,0.00248637,0.0040166,0.00676598,0.00942908
2.96,0.00098383,0.00471842,0.00810629,0.01132899
2.965,0.00508167,0.0080852,0.00882661,0.01138112
2.97,0.00477017,0.0070383,0.00883468,0.01125055
2.975,0.00543871,0.00711115,0.00988982,0.01006323
2.98,0.00605571,0.00786197,0.01013559,0.01113072
2.985,0.00481942,0.00828641,0.00905642,0.01298767
2.99,0.00340029,0.00645423,0.00738346,0.00940132
2.995,0.00336146,0.0054862,0.00846405,0.00810556
3.0,0.00406328,0.00375178,0.00641116,0.00960164
3.005,0.00326097,0.0047399,0.00663781,0.00795309
3.01,0.00289404,0.00527434,0.00429587,0.00654566
3.015,0.00255483,0.00421532,0.00541914,0.00737131
3.02,0.00129713,0.00194789,0.00590555,0.00576663
3.025,0.00138314,0.00342616,0.00424192,0.00675378
3.03,0.00321185,0.00405821,0.00552673,0.00603855
3.035,0.00397747,0.00198469,0.00438091,0.00648224
3.04,0.00337237,0.00420921,0.00694704,0.00627928
3.045,0.00499687,0.00625724,0.00732683,0.00733066
3.05,0.00568377,0.00843749,0.00885956,0.01013003
3.055,0.00694022,0.00663011,0.0089388,0.01006421
3.06,0.00945568,0.01057656,0.01090143,0.01038374
3.065,0.00935876,0.01022279,0.0112334,0.01095445
3.07,0.01067545,0.01139475,0.0131688,0.01155234
3.075,0.00994737,0.01588136,0.01223127,0.01397611
3.08,0.01224785,0.01192325,0.01543285,0.01413205
3.085,0.01257415,0.0152583,0.01335803,0.01405537
3.09,0.01259124,0.01248333,0.01473502,0.01521325
3.095,0.01355802,0.01483707,0.01552839,0.01515472
3.1,0.01353112,0.01566992,0.01409681,0.01620079
3.105,0.01397252,0.01546096,0.01671385,0.01247728
3.11,0.01439263,0.01454949,0.01668486,0.01425661
3.115,0.01778314,0.01371808,0.01543966,0.01421009
3.12,0.01608973,0.01502194,0.01478959,0.01273557
3.125,0.01628167,0.01447809,0.01412091,0.01464058
3.13,0.01668069,0.01742387,0.01429367,0.01499299
3.135,0.01775875,0.01651594,0.01505763,0.0145092
3.14,0.01891253,0.01682249,0.01688014,0.01429097
3.145,0.02024588,0.01750284,0.0159348,0.01284273
3.15,0.017423,0.01797867,0.01580933,0.01448221
3.155,0.01826684,0.0173489,0.01513078,0.01404753
3.16,0.0185477,0.01899055,0.01452239,0.01417651
3.165,0.01719028,0.01596614,0.01352041,0.01333643
3.17,0.01779233,0.01552301,0.01341557,0.00969963
3.175,0.01748728,0.01536754,0.01162467,0.0091853
3.18,0.0150901,0.01204363,0.00960772,0.00676171
3.185,0.0121116,0.00966603,0.00839236,0.00473841
3.19,0.00976046,0.0071764,0.00377931,0.00422493
3.195,0.00821834,0.00614372,0.00220174,0.00158024
3.2,0.005256,0.00410691,9.71e-05,-0.00251458
3.205,0.00196485,0.00011176,-0.00226098,-0.00352419
3.21,0.00150012,-0.0023896,-0.00373708,-0.01013589
3.215,-0.0028551,-0.00453772,-0.00631521,-0.00915552
3.22,-0.00450716,-0.00726136,-0.00993728,-0.00951161
3.225,-0.00504062,-0.00713596,-0.01068064,-0.01338998
3.23,-0.00691097,-0.00969205,-0.01194284,-0.01388352
3.235,-0.00896311,-0.0113158,-0.01272687,-0.01578786
3.24,-0.00815563,-0.00993647,-0.01347322,-0.01632053
3.245,-0.00836773,-0.01044819,-0.01248201,-0.01549801
3.25,-0.01031977,-0.00851988,-0.01215224,-0.01296687
3.255,-0.00781785,-0.00906935,-0.01235764,-0.01293987
3.26,-0.00823923,-0.00961758,-0.01073357,-0.01313208
3.265,-0.00637097,-0.00818404,-0.01005825,-0.01020028
3.27,-0.00493679,-0.00724993,-0.00571283,-0.00810562
3.275,-0.00290615,-0.00577587,-0.00578752,-0.00692782
3.28,-0.0043219,-0.00534581,-0.00291273,-0.00717428
3.285,-0.00233598,-0.0043463,-0.00440393,-0.00709687
3.29,-0.00364179,-0.00276709,-0.00475349,-0.00823649
3.295,-0.0027483,-0.00418095,-0.0042923,-0.00543527
3.3,-0.0028897,-0.00433879,-0.00509794,-0.00724575
3.305,-0.00481236,-0.00601406,-0.00742604,-0.00595553
3.31,-0.00395074,-0.00554928,-0.00764923,-0.0081988
3.315,-0.00670789,-0.00625911,-0.00768999,-0.00704438
3.32,-0.00861825,-0.00894336,-0.01077878,-0.0114509
3.325,-0.00925215,-0.01046027,-0.01138709,-0.01286704
3.33,-0.01034272,-0.01180096,-0.0112926,-0.01204898
3.335,-0.01322092,-0.01243018,-0.01404514,-0.01222939
3.34,-0.01317884,-0.01449588,-0.01493701,-0.01625872
3.345,-0.0129428,-0.01285326,-0.01714458,-0.01579265
3.35,-0.01519754,-0.01633378,-0.01485369,-0.01483492
3.355,-0.01599526,-0.01421216,-0.01645706,-0.01661406
3.36,-0.01593294,-0.0173575,-0.01522462,-0.01580111
3.365,-0.01685149,-0.01693043,-0.01756471,-0.01597943
3.37,-0.01792607,-0.01671267,-0.01697783,-0.01531226
3.375,-0.01561478,-0.0157757,-0.01625141,-0.01608135
3.38,-0.01690898,-0.01634188,-0.0152157,-0.01533166
3.385,-0.01748994,-0.01586691,-0.01386535,-0.01222404
3.39,-0.01563057,-0.0167273,-0.01331379,-0.01425092
3.395,-0.01709838,-0.0150059,-0.01559988,-0.01191284
3.4,-0.01629015,-0.01473559,-0.01454731,-0.01118918
3.405,-0.01562442,-0.01519496,-0.01228437,-0.01402638
3.41,-0.01564289,-0.01460947,-0.01351283,-0.01051292
3.415,-0.01530295,-0.0148491,-0.01227762,-0.01002184
3.42,-0.01509295,-0.01239423,-0.0119761,-0.00788452
3.425,-0.01631124,-0.01268314,-0.01245762,-0.00824183
3.43,-0.01359848,-0.01013482,-0.00974551,-0.00802646
3.435,-0.01236199,-0.01106504,-0.00854975,-0.00514493
3.44,-0.0110909,-0.01153623,-0.00722239,-0.00465869
3.445,-0.01176503,-0.00986573,-0.00573036,-0.00347448
3.45,-0.0096566,-0.00656523,-0.00417655,-0.00115832
3.455,-0.00534424,-0.00442035,9.271e-05,0.00207925
3.46,-0.00374314,-0.00290472,0.00011024,0.00205751
3.465,-0.00195083,8.249e-05,0.00312695,0.00549128
3.47,0.00019883,0.00215171,0.00400748,0.00695355
3.475,0.00310946,0.00464963,0.00714408,0.0103817
3.48,0.0051134,0.00549874,0.00918761,0.01058808
3.485,0.0065855,0.00929141,0.01159689,0.01481362
3.49,0.00785267,0.01022322,0.0131613,0.01547518
3.495,0.00867013,0.01244861,0.01437318,0.01534241
3.5,0.01035744,0.01332255,0.01483646,0.01645277
3.505,0.01041134,0.0112614,0.01458238,0.01590711
3.51,0.01167819,0.01218613,0.0151536,0.01629329
3.515,0.01016004,0.01346903,0.01362953,0.01450976
3.52,0.01048978,0.01174649,0.01219126,0.01482711
3.525,0.00930346,0.00998199,0.01021601,0.01339311
3.53,0.00831254,0.0096738,0.01206467,0.00909004
3.535,0.00831275,0.00967024,0.00837297,0.01116701
3.54,0.0050954,0.00605863,0.00796906,0.01061409
3.545,0.0052669,0.00608832,0.00782524,0.00695933
3.55,0.0056238,0.00677738,0.00647696,0.00583654
3.555,0.00471452,0.0049715,0.00610814,0.0071199
3.56,0.00394059,0.00359471,0.00672698,0.00598178
3.565,0.00406083,0.00530671,0.00569756,0.00654972
3.57,0.00453699,0.00507961,0.00535689,0.00576264
3.575,0.00499872,0.00715529,0.00643299,0.00697516
3.58,0.00642903,0.00790039,0.00856985,0.0101573
3.585,0.0066087,0.00856154,0.00986101,0.00780443
3.59,0.01136249,0.01023563,0.00999209,0.01188987
3.595,0.00910221,0.01217545,0.01133171,0.01236292
3.6,0.01332417,0.01432585,0.01421851,0.01585849
3.605,0.01454938,0.01463532,0.01637812,0.01494961
3.61,0.01625787,0.01228435,0.01673679,0.01595682
3.615,0.01651497,0.01655263,0.01804723,0.01472268
3.62,0.02092875,0.01905499,0.01806523,0.01907584
3.625,0.0185849,0.01738433,0.01894743,0.01561264
3.63,0.01914305,0.01954459,0.01835731,0.01553773
3.635,0.01870194,0.01799991,0.01668151,0.0141085
3.64,0.01701984,0.01714374,0.01788787,0.01833662
3.645,0.01856927,0.01616902,0.01546605,0.01561172
3.65,0.01768137,0.01650445,0.01509109,0.01451589
3.655,0.01855613,0.01517544,0.01387456,0.01250792
3.66,0.01505307,0.01196973,0.01302055,0.00991129
3.665,0.01600543,0.01332495,0.01282625,0.00842905
3.67,0.01499638,0.01050221,0.01109019,0.00772531
3.675,0.01399222,0.01079187,0.00969713,0.00719502
3.68,0.01263728,0.01063313,0.00959799,0.00491971
3.685,0.01285029,0.00888748,0.008057,0.00665929
3.69,0.00980812,0.00612313,0.00595369,0.002496
3.695,0.00917314,0.00694258,0.00417384,0.00348805
3.7,0.00981645,0.00734479,0.00588232,0.00012482
3.705,0.00505128,0.0070124,0.00259684,-0.00038338
3.71,0.00444236,0.00230462,0.00170305,-0.00178129
3.715,0.002616,0.0012335,0.00059903,-0.00177258
3.72,0.00333389,0.00337597,-0.00101165,-0.0027591
3.725,0.00264869,-0.00039225,-0.00507821,-0.00778004
3.73,-0.00135087,-0.00283121,-0.0055201,-0.00747895
3.735,-0.00262445,-0.0045301,-0.00635139,-0.00953999
3.74,-0.00489361,-0.00953842,-0.00826148,-0.01198015
3.745,-0.0074492,-0.00787945,-0.00991972,-0.01208608
3.75,-0.00737767,-0.01151782,-0.01261045,-0.01470767
3.755,-0.00817227,-0.01101082,-0.01393757,-0.01447396
3.76,-0.0108119,-0.01315234,-0.0142466,-0.01532991
3.765,-0.0122718,-0.01510346,-0.01503739,-0.0169709
3.77,-0.01384023,-0.01506331,-0.01594741,-0.01683861
3.775,-0.01230605,-0.0145615,-0.01517151,-0.01702281
3.78,-0.0121119,-0.01362301,-0.01460637,-0.01463556
3.785,-0.01238084,-0.01495473,-0.01447478,-0.01436398
3.79,-0.01122059,-0.01209463,-0.01506668,-0.01484493
3.795,-0.00963754,-0.01047882,-0.01284443,-0.01229519
3.8,-0.00969217,-0.01113658,-0.01066682,-0.01100135
3.805,-0.00736372,-0.00796475,-0.0076973,-0.00882874
3.81,-0.00697596,-0.00655005,-0.0095714,-0.0083378
3.815,-0.00458986,-0.00578566,-0.00619244,-0.0053842
3.82,-0.00567105,-0.00490914,-0.00630021,-0.00531027
3.825,-0.00442629,-0.00449086,-0.00417958,-0.00526143
3.83,-0.00473947,-0.0055829,-0.00631423,-0.00469715
3.835,-0.00359516,-0.00579268,-0.00771304,-0.00660013
3.84,-0.00523639,-0.00720979,-0.00852357,-0.0070168
3.845,-0.0088252,-0.00699802,-0.00796755,-0.00745216
3.85,-0.00689745,-0.00957824,-0.01099425,-0.00875162
3.855,-0.00935167,-0.01165408,-0.01069234,-0.01046958
3.86,-0.01154543,-0.01250869,-0.00924115,-0.01187645
3.865,-0.01316622,-0.01406054,-0.0161301,-0.01171477
3.87,-0.01821566,-0.01381444,-0.01629076,-0.01582418
3.875,-0.016706,-0.01438884,-0.01593703,-0.01581909
3.88,-0.01865256,-0.01708308,-0.01763691,-0.01578809
3.885,-0.02081992,-0.01802505,-0.01761786,-0.01838469
3.89,-0.02049967,-0.01914749,-0.01870791,-0.01686478
3.895,-0.0211291,-0.01993772,-0.01599083,-0.01771864
3.9,-0.01996551,-0.01889264,-0.01786983,-0.01498953
3.905,-0.01959646,-0.01715721,-0.01756381,-0.01437239
3.91,-0.01840388,-0.01716123,-0.01559101,-0.01322258
3.915,-0.01828427,-0.01666692,-0.01199723,-0.01163616
3.92,-0.01615193,-0.01356703,-0.0124349,-0.01257973
3.925,-0.01419625,-0.01271663,-0.01024773,-0.00918127
3.93,-0.01307563,-0.00977928,-0.00892276,-0.00688044
3.935,-0.01097628,-0.0096438,-0.00589561,-0.00470396
3.94,-0.00949875,-0.00833255,-0.00647096,-0.0019753
3.945,-0.00818746,-0.00545478,-0.0028511,-0.00245508
3.95,-0.00699985,-0.00666533,-0.00155838,-0.00051074
3.955,-0.00540635,-0.002607,-0.00123658,0.00195923
3.96,-0.00347645,-0.00375495,0.00120834,0.00336473
3.965,-0.00262342,-0.00259293,0.00173365,0.00549369
3.97,-0.00110273,-0.00059211,0.00254985,0.00728389
3.975,-0.00275726,0.00124051,0.00407346,0.00661482
3.98,-0.00110273,0.00338148,0.00585061,0.00923145
3.985,0.00027471,0.00311192,0.00715006,0.01021205
3.99,0.00237299,0.0033019,0.00697018,0.01036734
3.995,0.00445398,0.00723973,0.0102888,0.01000784
4.0,0.00432574,0.0062679,0.00945275,0.01251763
4.005,0.00844225,0.00905225,0.01081107,0.01242615
4.01,0.00941329,0.00941278,0.01188386,0.01350888
4.015,0.00956511,0.01325235,0.01221362,0.01699137
4.02,0.01021687,0.01176507,0.01343291,0.01600726
4.025,0.01195302,0.01466359,0.01407582,0.01432923
4.03,0.01245143,0.01454228,0.01400341,0.01631424
4.035,0.01392896,0.01389701,0.01495073,0.01548022
4.04,0.01350693,0.01529433,0.01852561,0.01760713
4.045,0.01232039,0.0131189,0.0153644,0.01758494
4.05,0.01385519,0.01363997,0.01587761,0.01667787
4.055,0.01399112,0.01233799,0.01445126,0.01305549
4.06,0.01082227,0.0111401,0.01267783,0.0117365
4.065,0.01133758,0.01126689,0.0108577,0.01236101
4.07,0.01094807,0.01041357,0.00985844,0.01024184
4.075,0.00817898,0.00817404,0.00747634,0.00883122
4.08,0.00849593,0.00696566,0.00611938,0.00792656
4.085,0.00751888,0.00518413,0.00730142,0.00743616
4.09,0.00638566,0.00684856,0.00705382,0.00472423
4.095,0.00622741,0.00738275,0.00588625,0.00629006
4.1,0.00472735,0.00738654,0.00551305,0.0075367
4.105,0.00587304,0.00721486,0.00599125,0.00809791
4.11,0.00515923,0.00771941,0.00519043,0.00569302
4.115,0.01022919,0.00938896,0.00631315,0.00786914
4.12,0.00918729,0.01043442,0.0114701,0.00973851
4.125,0.01189215,0.01192484,0.00998008,0.01114117
4.13,0.01411254,0.01242704,0.01194131,0.01329252
4.135,0.01511287,0.01348986,0.01362396,0.0127295
4.14,0.01642424,0.01600205,0.01511118,0.01604321
4.145,0.01867949,0.0187667,0.01472893,0.0154042
4.15,0.02006759,0.01889444,0.01647458,0.01512053
4.155,0.02051773,0.01845213,0.01813566,0.01621415
4.16,0.01967898,0.01884797,0.01655354,0.01749909
4.165,0.02013743,0.01973919,0.01629704,0.01454477
4.17,0.01862163,0.01664827,0.01650587,0.01464627
4.175,0.01736787,0.01595049,0.01479991,0.01162952
4.18,0.01605117,0.01623524,0.01192365,0.00997387
4.185,0.01725174,0.01066822,0.00945819,0.01013394
4.19,0.01241005,0.0112117,0.01054521,0.00529107
4.195,0.01017106,0.00892467,0.00603352,0.00307297
4.2,0.00852594,0.00495862,0.0042483,0.00203148
4.205,0.00642485,0.00388566,0.00207523,-0.00164978
4.21,0.00430044,0.00198059,0.00088155,-0.00330685
4.215,0.00266176,-8.1e-06,-0.00289977,-0.00615313
4.22,0.00019959,-0.00067618,-0.00478588,-0.00677719
4.225,-0.00082481,-0.004343,-0.00614375,-0.00689101
4.23,-0.00204503,-0.00496032,-0.00733527,-0.00978355
4.235,-0.00251774,-0.00577465,-0.00802041,-0.01086547
4.24,-0.00336902,-0.00597278,-0.00854684,-0.01046678
4.245,-0.00470801,-0.00587328,-0.00898947,-0.01018044
4.25,-0.00551211,-0.00753899,-0.01074031,-0.01211055
4.255,-0.00541593,-0.00886323,-0.00911547,-0.01249251
4.26,-0.00545948,-0.01022687,-0.01141601,-0.01337869
4.265,-0.00686626,-0.00923141,-0.01175354,-0.0137021
4.27,-0.00876881,-0.00986788,-0.01139741,-0.01368451
4.275,-0.01007629,-0.01122728,-0.0126755,-0.01376625
4.28,-0.01097006,-0.01032464,-0.01400475,-0.01290246
4.285,-0.00997699,-0.01182211,-0.0120449,-0.01423244
4.29,-0.01246678,-0.01392596,-0.01506855,-0.01426756
4.295,-0.01429034,-0.01534555,-0.01323822,-0.01431311
4.3,-0.01289118,-0.01336457,-0.01422381,-0.01559939
4.305,-0.01506801,-0.0131773,-0.01459803,-0.01670629
4.31,-0.01352162,-0.01488282,-0.01499865,-0.01538136
4.315,-0.01293498,-0.01434492,-0.01565791,-0.01389713
4.32,-0.01258464,-0.01505751,-0.01349792,-0.01299603
4.325,-0.01259181,-0.01273416,-0.01388119,-0.01476436
4.33,-0.0111117,-0.01213439,-0.01174127,-0.01223391
4.335,-0.01097034,-0.01089887,-0.01118621,-0.010024
4.34,-0.01016208,-0.01147793,-0.00989464,-0.01105475
4.345,-0.01132957,-0.01013578,-0.0094303,-0.00944991
4.35,-0.00949859,-0.0083797,-0.00684049,-0.00684098
4.355,-0.0073048,-0.0065341,-0.00774605,-0.00775168
4.36,-0.0062364,-0.00808666,-0.0064651,-0.00633648
4.365,-0.00718051,-0.00730483,-0.00544603,-0.00762699
4.37,-0.00678299,-0.00730303,-0.00742572,-0.00603554
4.375,-0.00730857,-0.00757115,-0.00686062,-0.0050084
4.38,-0.00911776,-0.00789955,-0.00956509,-0.00660498
4.385,-0.01155365,-0.0087582,-0.00927733,-0.00778109
4.39,-0.01252414,-0.0106375,-0.00914239,-0.00838676
4.395,-0.01259599,-0.01205582,-0.01008984,-0.00942645
4.4,-0.0147444,-0.01403594,-0.01319233,-0.01135282
4.405,-0.01674768,-0.01693678,-0.01391395,-0.01211688
4.41,-0.01669011,-0.01482832,-0.01597598,-0.01373375
4.415,-0.01933332,-0.01651956,-0.01548714,-0.01425924
4.42,-0.01850506,-0.01796023,-0.016736,-0.01238628
4.425,-0.01796877,-0.0174997,-0.01716025,-0.01394385
4.43,-0.0179739,-0.01674443,-0.01405319,-0.01180808
4.435,-0.0179239,-0.01650657,-0.01453084,-0.01229143
4.44,-0.01576096,-0.01512818,-0.01424104,-0.00981574
4.445,-0.01516421,-0.01341998,-0.01264222,-0.00712108
4.45,-0.01240392,-0.01198633,-0.00830763,-0.00706335
4.455,-0.01221105,-0.01057554,-0.00520858,-0.00255434
4.46,-0.00871826,-0.00599002,-0.00160689,-0.00151019
4.465,-0.00705769,-0.00318294,-0.00013465,0.00165715
4.47,-0.00476829,-0.00148494,0.00262861,0.00530421
4.475,-0.00257807,0.00053297,0.00344274,0.00703179
4.48,0.00355987,0.00374435,0.00675108,0.00848029
4.485,0.00596314,0.00544262,0.00815368,0.01134524
4.49,0.00380152,0.00856674,0.01030882,0.01191011
4.495,0.0059819,0.00725778,0.01107111,0.01167822
4.5,0.00728443,0.00973347,0.01200965,0.01421281
4.505,0.00777614,0.01224624,0.01469695,0.01513878
4.51,0.0104073,0.01123336,0.01334257,0.01470587
4.515,0.01041623,0.01248001,0.01252279,0.01569035
4.52,0.00951964,0.01113263,0.01379591,0.01343895
4.525,0.00983701,0.01400387,0.01416558,0.01394446
4.53,0.01102395,0.01224207,0.01327267,0.01416991
4.535,0.0106761,0.01160248,0.01328531,0.01517354
4.54,0.01172868,0.01097268,0.01289013,0.01575849
4.545,0.01299296,0.01276203,0.01492183,0.01513791
4.55,0.01139216,0.01056886,0.01326192,0.01249194
4.555,0.01201719,0.01452085,0.01362858,0.01289038
4.56,0.01107045,0.01103293,0.01155332,0.01523888
4.565,0.01342264,0.01306473,0.01337656,0.01350081
4.57,0.01281208,0.01472951,0.01394424,0.01147919
4.575,0.01403551,0.0114549,0.01309096,0.01191654
4.58,0.01302986,0.0120501,0.01194995,0.01199764
4.585,0.01366147,0.01289844,0.01369136,0.01402388
4.59,0.01278097,0.01327772,0.01160781,0.01206563
4.595,0.01093418,0.01273854,0.01289875,0.01247345
4.6,0.01146513,0.01243354,0.0111452,0.01019294
4.605,0.01131499,0.0115309,0.01270999,0.01065249
4.61,0.00899243,0.00905648,0.00838521,0.00913647
4.615,0.00829501,0.01064709,0.00859614,0.00885637
4.62,0.00893226,0.00896058,0.00713107,0.00741322
4.625,0.0078854,0.00798891,0.00770882,0.00749222
4.63,0.00758011,0.008581,0.00751699,0.00799413
4.635,0.00470825,0.00701557,0.00827533,0.00359613
4.64,0.00974736,0.00789801,0.00505071,0.00684318
4.645,0.00772262,0.00732022,0.00888317,0.00597066
